Ticker,Date,Revision,Market cap,Volume
9075 JP,2018-05-10,0.145763285,2344.5319,3.132815034
9076 JP,2018-05-11,-0.00071515,3861.9084,15.70455567
9086 JP,2018-04-30,-0.028146095,3003.1859,7.895995882
9101 JP,2018-04-27,0.212865646,3638.3591,34.65467505
9104 JP,2018-04-27,-0.249521398,3588.2285,24.95551012
9107 JP,2018-04-27,-0.422108233,2178.6022,11.20306009
9142 JP,2018-05-11,0.01378008,5028.7803,18.31982066
9143 JP,2018-05-14,-0.006165392,7050.6708,23.73686762
9201 JP,2018-04-30,-0.001853499,13974.8382,61.35715593
9202 JP,2018-04-30,-0.005724746,13864.542,49.615135
9301 JP,2018-04-27,0.007419807,2041.5858,11.10014562
9364 JP,2018-05-14,0.020154555,3051.4499,7.102307016
9401 JP,2018-05-11,-0.051647132,3755.9822,8.216568323
9404 JP,2018-05-11,-0.027931834,4476.1773,11.38330532
9409 JP,2018-05-10,-0.034596203,2495.9889,4.059038771
9432 JP,2018-05-14,0.008153783,101940.5881,150.5626681
9433 JP,2018-05-11,0.022097273,68172.8991,141.6341996
9435 JP,2018-05-21,0.016050264,8378.3375,12.43316848
9437 JP,2018-04-30,0.007208754,98293.3144,113.3476448
9449 JP,2018-05-11,0.04415706,2295.6282,22.49120563
9501 JP,2018-04-27,0.492824287,7240.4087,42.77691691
9502 JP,2018-04-30,-0.027072193,11906.0684,30.76051861
9503 JP,2018-04-30,0.024134574,13165.8404,41.73605831
9504 JP,2018-04-30,0.162425932,4659.8745,15.21955242
9505 JP,2018-04-26,0.222914565,2023.6242,10.29674808
9506 JP,2018-04-27,-0.190121005,7110.3545,17.17199717
9507 JP,2018-04-26,0.044246117,2835.5645,9.104921538
9508 JP,2018-04-30,-0.170882186,5876.7687,27.53284372
9509 JP,2018-04-30,-0.082601456,1432.7796,7.234924952
9513 JP,2018-04-30,-0.033034975,4997.0316,15.79912681
9531 JP,2018-04-27,0.178785338,12311.5849,33.43083777
9532 JP,2018-04-27,0.075543502,8909.7784,22.77845143
9533 JP,2018-04-27,-0.199951667,3236.6511,6.887658707
9601 JP,2018-04-13,0.23837875,2023.1954,5.369052776
9602 JP,2018-04-16,-0.067373415,6352.4784,10.48922016
9603 JP,2018-06-01,-0.074698895,2369.3787,7.076634586
9613 JP,2018-05-11,0.114412805,15902.2613,35.33008953
9616 JP,2018-05-16,-0.004022141,1905.5355,9.942492515
9627 JP,2018-06-06,-0.051899931,2489.4801,10.57691188
9672 JP,2018-04-30,0.048906852,1110.0929,3.870762241
9678 JP,2018-06-11,0.006387674,1247.572,6.357482898
9684 JP,2018-05-14,-0.007053835,5558.4923,23.34000306
9697 JP,2018-05-09,0.114934435,2706.1975,22.03778447
9699 JP,2018-05-10,0.018252529,864.7409,3.51704287
9706 JP,2018-05-11,1.263737009,3728.0418,7.368386878
9719 JP,2018-04-30,0.014247268,4478.9867,12.06388626
9735 JP,2018-05-11,-0.047534464,17940.6637,44.10001382
9744 JP,2018-05-10,-0.060006424,1518.5016,6.333488204
9749 JP,2018-05-11,0.029318122,1331.6811,3.971139667
9766 JP,2018-05-11,-0.02561056,7237.2773,32.07975823
9783 JP,2018-05-11,-0.030125036,3875.7534,8.586311495
9831 JP,2018-05-11,-0.06893148,5006.8495,35.82278212
9832 JP,2018-05-03,0,1593.6316,4.363388446
9843 JP,2018-06-29,-0.001162685,18493.0898,60.14407137
9861 JP,2018-04-12,-0.348314607,1318.8019,8.101209251
9904 TT,2018-05-15,-0.091945667,3702.5741,6.552124097
9910 TT,2018-04-13,-0.013199838,3086.8314,3.290311022
9956 JP,2018-05-10,-0.226070714,1337.1116,4.485844322
9962 JP,2018-05-11,-0.052189845,7937.3446,26.88152518
9983 JP,2018-04-13,0.007701638,46398.5681,342.7957182
9984 JP,2018-05-10,-0.156561895,85866.7648,391.5785783
9987 JP,2018-05-09,0.028201172,4759.143,7.731659707
9989 JP,2018-05-14,-0.008789063,6850.6198,11.86699561
BPT AU,2018-04-24,0.098611243,2630.7989,13.42067815
QAN AU,2018-02-22,0.034250085,7645.0737,44.97263128
REA AU,2018-02-09,-0.012334428,7481.3749,10.38097128
1055 HK,2018-04-27,-0.005725599,14625.1287,30.05793395
1071 HK,2018-04-27,0.072721438,5069.7576,3.892182921
1088 HK,2018-04-27,0.004852168,63149.8572,55.59204181
1093 HK,2018-05-25,0.03291172,19972.1844,87.69063558
1099 HK,2018-04-23,-0.034939095,11854.4426,44.16656994
1128 HK,2018-03-23,0.090604027,18345.5065,34.33931853
1171 HK,2018-04-27,0.016304494,9470.7587,33.94824196
1177 HK,2018-05-18,0.070468562,20435.6417,62.51757055
1186 HK,2018-04-27,0.000912779,20352.9477,11.23716205
1288 HK,2018-04-30,0.005082344,193701.8395,109.3645132
1313 HK,2018-04-20,0.30076963,5938.0501,14.17504804
1336 H2,2018-04-26,-0.001286509,18244.2144,52.6253522
1336 HK,2018-04-26,-0.001286509,18244.2144,53.44972904
1347 H2,2018-05-10,0.04306139,2580.7983,17.11872458
1347 HK,2018-05-10,0.04306139,2580.7983,17.60658043
1398 HK,2018-04-27,-0.0062022,330237.7438,207.3201743
152 HK,2018-04-25,0,4428.1373,8.201428388
1658 HK,2018-04-27,0.05870784,53484.1643,22.71926413
168 HK,2018-04-26,-0.009067568,7864.6064,7.361155698
1766 HK,2018-04-26,0.001728111,40316.8713,16.65154987
177 HK,2018-04-27,0.006542662,7199.5195,3.848137182
1776 H2,2018-04-25,-0.073661426,17813.7832,6.849470429
1776 HK,2018-04-25,-0.049376209,17813.7832,6.897585471
1800 HK,2018-04-27,-0.001877133,29770.7428,19.74436752
1816 H2,2018-04-18,0.004010695,11811.0358,14.68478873
1816 HK,2018-04-18,0.004010695,11811.0358,14.83843934
1818 HK,2018-04-27,-0.038898889,2536.2075,5.614567572
1910 HK,2018-05-15,-0.067413263,6492.831,13.57344836
1928 HK,2018-04-26,0.018589744,44267.563,73.94914071
1988 HK,2018-04-27,-0.024844475,42439.046,36.63424225
2018 HK,2018-05-14,-0.099572111,18027.8238,116.6096876
2196 H2,2018-04-27,-0.036174393,14909.1983,17.95470461
2196 HK,2018-04-27,-0.036174393,14909.1983,18.05585319
2202 H2,2018-04-25,0.00128041,51718.0978,34.67194949
2202 HK,2018-04-25,0.00128041,51718.0978,35.20662294
2238 HK,2018-04-26,-0.014204512,18536.6619,41.74858772
2282 HK,2018-04-27,-0.030487089,10339.7737,25.30677194
2318 HK,2018-04-26,-0.010919911,182409.0309,662.5709231
2328 HK,2018-03-23,-0.072610294,29560.6271,40.69790054
2333 HK,2018-04-24,0.026743217,13224.1663,28.36082706
2338 HK,2018-04-27,0.042757259,10267.2453,16.2734834
2388 HK,2018-04-27,0.009214251,52608.6048,48.06548143
2600 HK,2018-04-23,-0.051229425,11128.2109,24.8365529
2601 HK,2018-04-27,-0.015707303,43564.8253,86.61510076
2607 H2,2018-04-27,-0.023080579,9527.1676,20.23808291
2607 HK,2018-04-27,-0.023080579,9527.1676,20.43817144
2628 HK,2018-04-26,0.026134397,100398.1128,101.5494665
27 HK,2018-05-04,0.021489338,38255.838,108.9204718
270 HK,2018-04-27,-0.000779276,10196.7322,9.492877569
2777 HK,2018-04-30,0.002283752,7751.5825,17.54467399
285 HK,2018-04-27,-0.051952475,3296.0139,15.85071156
288 H2,2018-04-24,0,16119.1931,34.03925567
288 HK,2018-04-24,0,16119.1931,33.68812625
2883 HK,2018-04-27,-0.381575044,7250.252,14.01825545
2888 HK,2018-02-27,0.002754821,38500.7177,21.48048354
2899 HK,2018-04-24,0.025381208,13949.6174,22.92363652
322 HK,2018-05-28,0.041467964,11941.9683,11.66588351
323 HK,2018-04-19,0.033575762,4239.1382,12.39941771
3311 HK,2018-04-17,0.001310924,6239.1648,10.36088266
3323 HK,2018-04-27,0.06051797,6102.1881,57.83444627
3328 HK,2018-04-27,0.001507116,66693.9012,22.76472728
338 HK,2018-04-27,0.03469452,8982.7401,6.723576843
347 HK,2018-04-18,0.017353237,7168.7068,16.363169
358 HK,2018-04-27,-0.009621369,7588.6455,13.56392093
3618 H2,2018-04-27,-0.027942892,7709.0687,5.955404397
3618 HK,2018-04-27,-0.027942892,7709.0687,5.937758263
386 HK,2018-04-26,0.06714066,125672.4391,127.0963437
388 HK,2018-05-09,-0.020357406,40590.4579,219.2638258
3888 HK,2018-05-23,-0.128094627,4042.5919,25.77731148
3898 HK,2018-04-19,-0.008759149,5796.2801,12.88373242
390 HK,2018-04-27,0.049426036,24988.8654,12.04779675
3908 HK,2018-05-15,-0.017181373,9079.7786,16.12634682
3968 HK,2018-04-27,-0.00188798,114599.9162,79.27629679
3988 HK,2018-04-27,-0.010396681,171793.8574,170.6612105
3993 HK,2018-04-27,0.032954679,23870.8737,45.79273659
486 HK,2018-05-11,0,3870.8812,47.97111584
5 HK,2018-05-04,0.011241409,191853.4187,194.1888352
522 HK,2018-04-20,0.030667562,5624.8348,19.36087362
54 HK,2018-02-13,-0.016515679,3380.3479,5.479918461
551 HK,2018-05-15,-0.017611407,4790.1768,18.69192643
576 HK,2018-04-27,-0.008337015,4421.7542,5.600634458
6030 H2,2018-04-27,-0.012721399,34816.719,40.06727507
6030 HK,2018-04-27,-0.012721399,34816.719,38.68364876
670 HK,2018-04-26,0.038014706,14243.8544,11.84862169
6837 H2,2018-04-26,-0.056878857,18780.6882,11.32442317
6837 HK,2018-04-26,-0.056878857,18780.6882,11.28919105
6869 HK,2018-04-27,0.019106157,2772.6469,18.56028972
688 HK,2018-03-26,-0.03397419,37842.6028,63.33739429
6881 H2,2018-04-26,-0.051105617,12423.6093,13.45712056
6881 HK,2018-04-26,-0.051105617,12423.6093,13.41680829
6886 H2,2018-04-26,-0.016127632,18610.2187,11.63639045
6886 HK,2018-04-26,-0.016127632,18610.2187,11.71800457
700 HK,2018-05-17,-0.008817359,479663.7628,1307.898334
728 HK,2018-04-27,0.005666619,38672.3048,26.34505869
753 HK,2018-04-26,-0.040101138,23969.5788,28.24096918
762 HK,2018-04-20,0.001159274,40567.0988,50.77169665
763 HK,2018-04-27,-0.025977895,19445.5716,35.85011858
874 HK,2018-04-26,0.129949775,7828.7189,8.467969912
880 HK,2018-05-02,0.135862143,5997.314,14.76138756
883 HK,2018-03-29,0.050880626,65760.9213,98.50833515
902 HK,2018-04-24,-0.003645356,12891.5084,28.3484788
914 HK,2018-04-24,0.129514152,29327.2998,72.13533553
916 HK,2018-04-26,0.067466068,7128.5261,19.66588983
939 HK,2018-04-26,-0.005076405,257256.0389,336.0455143
941 HK,2018-04-20,-8.34E-05,190808.3321,149.4247257
981 HK,2018-05-10,-0.068181818,6395.1066,57.89725457
992 HK,2018-05-24,-0.2,5986.0392,20.2770127
998 HK,2018-04-26,5.91E-05,44586.5337,37.56234299
000030 KS,2018-02-09,0.005348184,9580.3068,20.20009289
000100 KS,2018-02-21,0.031172687,2475.7458,12.44843903
000120 KS,2018-02-08,-0.094699548,2806.7647,7.91871102
000150 KS,2018-02-09,-0.220890411,1889.6533,6.70945247
000210 KS,2018-01-26,-0.067369496,2936.7643,10.2840745
000270 KS,2018-01-26,-0.069489055,12971.6883,26.70654888
000660 KS,2018-01-25,0.040695827,52089.9962,297.2655671
000720 KS,2018-01-26,-0.121248327,4258.4664,23.13648908
000810 KS,2018-01-31,0.011906624,12321.0107,23.4599706
000880 KS,2018-02-27,-0.073019851,3051.9404,9.961978097
001040 KS,2018-03-08,-0.201559985,4373.6884,12.73243407
001450 KS,2018-02-09,-0.102864063,3483.1804,8.834622187
001740 KS,2018-02-12,-0.139105428,1402.7176,6.419353464
002380 KS,2018-02-09,-0.048808891,3670.4335,8.463758835
002790 KS,2018-01-31,-0.009148214,10948.7784,13.31409422
003490 KS,2018-02-09,-0.03290705,3068.6224,22.22290858
003550 KS,2018-02-09,0.187875618,13540.615,23.26078284
003670 KS,2018-01-25,0.130591715,2822.9258,32.32401427
004000 KS,2018-01-25,0.160232263,1704.7868,9.315838205
004020 KS,2018-01-29,-0.043111218,7367.1669,20.37355327
004170 KS,2018-01-31,0.072641667,3036.8548,18.39990493
004370 KS,2018-02-02,-0.046720531,1855.2251,6.389425463
004800 KS,2018-02-07,-0.058276469,4147.5388,6.927422074
005380 KS,2018-01-25,-0.045255873,32957.1556,73.25827998
005490 KS,2018-01-25,0.044570198,31617.2578,73.837863
005930 KS,2018-01-09,-0.041445285,303293.9028,546.9160355
005940 KS,2018-02-08,0.003092725,3884.0377,20.94735213
006260 KS,2018-02-14,-0.034447519,2131.0744,10.07952925
006280 KS,2018-02-05,-0.116593395,2234.2938,10.1741215
006360 KS,2018-01-30,-0.029913184,2106.0501,13.87094545
006400 KS,2018-01-24,-0.08869939,12847.5679,63.54366869
006650 KS,2018-02-12,0.025492012,2014.3328,17.47658639
006800 KS,2018-02-01,0.053623004,7009.3316,40.28661762
007070 KS,2018-01-31,-0.021570173,2923.2616,7.885177757
008560 KS,2018-02-01,-0.05858748,3033.5154,13.17791538
008770 KS,2018-01-26,-0.010613273,3504.7927,38.53726899
009150 KS,2018-01-31,-0.002071671,7332.5191,72.7854248
009240 KS,2018-03-02,-0.002049016,3277.9789,8.824481343
009410 KS,2018-02-07,-0.062070938,752.1968,5.239687891
009540 KS,2018-02-12,-1.072487216,6759.1482,44.67145626
009830 KS,2018-02-22,-0.005761761,4944.4639,30.58645877
010060 KS,2018-02-06,-0.003417263,3501.575,65.73601078
010120 KS,2018-02-02,-0.024113746,1930.754,4.480827813
010130 KS,2018-02-06,-0.046511707,8669.8347,17.46577177
010140 KS,2018-01-29,0.108476931,3465.3994,44.80147066
010620 KS,2018-02-12,0.049131926,1908.4145,18.05331798
010950 KS,2018-01-30,-0.024456001,12969.6418,35.45014648
011070 KS,2018-01-24,-0.140234998,2870.8868,54.28274673
011170 KS,2018-02-09,0.015262375,12464.0159,49.87860116
011210 KS,2018-01-26,-0.342714503,1582.9323,5.960468748
011780 KS,2018-02-02,0.045987343,2927.0718,16.9020923
011790 KS,2018-02-06,-0.018798101,1426.5856,8.932306261
012330 KS,2018-01-26,-0.085397059,24626.1035,48.38200531
012450 KS,2018-02-26,-0.318289953,1379.5841,15.73508674
012750 KS,2018-01-26,0.016066641,3604.8948,5.471904734
015760 KS,2018-02-14,-0.153912562,19823.2031,45.55862591
016360 KS,2018-01-26,0.075857957,3620.4867,12.31703479
017670 KS,2018-02-05,0.01408816,19296.7369,42.22116131
017800 KS,2018-02-08,0,1303.2596,7.391455845
018260 KS,2018-02-05,0.018854161,17573.5744,54.94105078
018880 KS,2018-02-09,-0.021755195,6268.9947,12.61331892
020150 KS,2018-03-12,0,1540.0919,12.3077491
021240 KS,2018-02-13,-0.042220987,6155.3143,13.25056756
023530 KS,2018-02-09,0.005888382,6407.5096,29.79282704
024110 KS,2018-02-12,0.050202673,8066.4159,17.18599283
028050 KS,2018-02-08,-0.208866003,2705.2144,46.28112371
028260 KS,2018-02-02,-0.000132193,25035.5754,48.31573634
028670 KS,2018-02-08,-0.102255317,2698.9339,19.46734607
029780 KS,2018-01-26,0.01380676,4418.38,5.797949449
030000 KS,2018-01-31,-0.013456938,2114.1578,6.886976173
030200 KS,2018-02-06,-0.115041957,6990.0711,18.91497751
032640 KS,2018-02-01,-0.021562989,5823.5482,22.29503944
032830 KS,2018-01-30,-0.013648921,24346.1065,24.86322574
033780 KS,2018-02-01,-0.055487409,13766.1301,30.94478392
034020 KS,2018-02-09,0.284582919,1465.1374,12.08555876
034220 KS,2018-01-23,-0.173591561,10826.0685,83.07583928
034230 KS,2018-02-08,-0.321337349,1828.4097,42.4785151
034730 KS,2018-02-07,-0.022500478,19487.4983,27.98888966
035250 KS,2018-02-13,-0.002326746,5890.0085,14.38216383
035420 KS,2018-01-25,-0.037484955,28408.3237,77.86443183
035720 KS,2018-02-08,-0.081720729,8787.7846,174.634642
035760 KS,2018-02-08,-0.007417305,1286.8094,9.660344293
035900 KS,2018-03-01,-0.004815409,540.6183,20.87180931
036420 KS,2018-02-14,-0.088075157,704.467,17.65537229
036460 KS,2018-03-01,0.040934792,3914.8566,10.95499032
036490 KS,2018-02-08,-0.032138078,1597.5,15.46622344
036570 KS,2018-02-08,-0.081550962,8256.4801,60.7101833
039130 KS,2018-02-02,0.009252796,1289.3389,8.965467687
039490 KS,2018-02-08,0.030765831,2053.8225,12.82641362
041510 KS,2018-03-12,0.035439683,780.4127,7.977405109
042660 KS,2018-03-13,0.276511988,2768.2518,20.17892714
042670 KS,2018-02-08,-0.021964756,2028.8814,28.98454576
046890 KS,2018-01-31,0.06530775,1448.5611,17.32302969
047040 KS,2018-02-07,-0.226323215,2172.2104,18.88209477
047050 KS,2018-01-25,-0.028760984,2468.2429,9.860625922
047810 KS,2018-02-15,-0.043830206,4225.8913,34.86982002
051600 KS,2018-02-13,-0.033632231,1594.8769,5.466847101
051900 KS,2018-01-23,-0.038627294,17450.0128,29.03741354
051910 KS,2018-01-31,-0.061021757,28639.1997,69.79230937
055550 KS,2018-02-08,0.012332725,21554.725,44.49052291
056190 KS,2018-02-13,0.015467061,1232.9486,9.961588604
064350 KS,2018-01-31,-0.180801411,1340.6192,5.048126298
066570 KS,2018-01-24,0.025345824,16656.537,94.28533571
068270 KS,2018-02-20,0.00711904,35457.9876,743.3614117
069080 KS,2018-02-07,-0.09809262,922.3907,32.2142331
069620 KS,2018-02-21,0.016986912,1960.5856,28.59061741
069960 KS,2018-02-09,-0.026303297,2092.3411,10.9419584
071050 KS,2018-02-09,0.128963072,4108.74,22.65954261
078340 KS,2018-02-02,-0.001624632,1739.0891,15.8065935
078930 KS,2018-02-09,0.015061529,5385.7605,12.88098686
079160 KS,2018-02-09,0.191739584,1346.1714,13.50794281
079550 KS,2018-02-09,0.059463117,1050.6457,7.089050222
081660 KS,2018-02-23,-0.002411181,1003.9088,3.110051412
086280 KS,2018-01-30,-0.014800841,4937.4703,13.18123287
086520 KS,2018-02-05,0.22459893,780.9848,34.50766908
086790 KS,2018-02-05,0.003950426,13989.6258,39.48113044
086900 KS,2018-02-14,-0.004617376,3213.5512,28.75317549
088350 KS,2018-02-09,-0.042094754,5509.2996,8.899831742
090430 KS,2018-01-31,-0.034252928,16371.482,42.90736375
091990 KS,2018-02-28,-0.103438987,16900.3118,354.7613284
096770 KS,2018-01-31,-0.009672354,17681.4107,44.76645178
097950 KS,2018-02-09,-0.09588774,4071.0859,17.61752382
098460 KS,2018-02-05,-0.00133063,1166.545,9.251760384
105560 KS,2018-02-09,0.02369308,23397.1441,57.79404554
1102 TT,2018-04-02,0.152784875,3274.1369,4.098264346
111770 KS,2018-03-01,-0.105546283,1197.5187,3.448052422
120110 KS,2018-02-09,-0.108483459,1739.3697,22.19629994
1216 TT,2018-03-28,-0.002317881,13258.8809,17.14222586
128940 KS,2018-01-30,-0.209380145,6287.3858,32.16026312
1301 TT,2018-01-11,0.065025612,21726.8119,20.62643388
1303 TT,2018-01-10,0.063039882,22164.0628,14.90805294
1312 TT,2018-03-30,-0.012917933,949.2592,7.401929258
1326 TT,2018-01-11,0.05131779,21391.1908,23.93815564
1332 JP,2018-02-05,-0.021383886,1619.3985,17.23559279
1333 JP,2018-02-06,0,1501.1313,5.437410783
138930 KS,2018-02-09,-0.003540588,2985.3807,10.13646584
139130 KS,2018-02-05,0.005632096,1951.8741,5.290900191
139480 KS,2018-02-08,-0.002323954,7164.3876,25.65941408
1402 TT,2018-03-31,0.032834101,4863.7427,4.814508914
1414 JP,2018-02-12,-0.010248017,2109.2333,6.217493813
145020 KS,2018-02-06,0.020675152,2233.1409,16.22486809
145720 KS,2018-02-13,0.00591328,657.4552,6.322619379
1476 TT,2018-03-16,0.018328876,3066.9492,13.95048087
1477 TT,2018-03-29,-0.005579912,988.3537,3.750248135
1504 TT,2018-03-29,-0.048603352,1653.4419,5.383479654
1536 TT,2018-03-29,-0.023841731,1111.1313,11.42257809
1565 TT,2018-03-22,-0.028085532,1574.1647,9.635347669
1590 TT,2018-02-08,-0.006642032,3052.2249,14.56588717
1605 JP,2018-02-09,0.001720341,18379.9599,73.25973401
1605 TT,2018-02-23,0.166666667,1943.6041,5.545297333
161390 KS,2018-03-09,-0.003159729,6487.1166,19.28158801
161890 KS,2018-02-14,-0.07065964,1649.6371,10.04188252
1662 JP,2018-02-09,-3.04542374,1415.954,9.574911809
1710 TT,2018-03-19,0.00949094,874.3786,5.858924331
1719 JP,2018-02-08,0,1298.5775,8.59122706
1720 JP,2018-02-08,0.02163806,1062.9355,5.518844613
1721 JP,2018-02-07,0.011145795,3639.7495,14.94766038
1766 JP,2018-03-14,-0.040206914,1461.9306,5.834682919
1801 JP,2018-02-08,0.033693547,10681.6145,47.61242939
1802 JP,2018-02-13,-0.00260196,9219.0294,35.11415945
1803 JP,2018-02-08,-0.030687585,7364.2099,26.04011731
180640 KS,2018-02-09,-0.031184236,1183.7004,11.81063039
1808 JP,2018-02-12,-0.002048551,4413.9816,23.46656018
1812 JP,2018-02-13,0.007087213,9729.7448,42.77761176
1820 JP,2018-02-07,-0.054521688,1431.1337,6.919814125
1821 JP,2018-02-08,0.058641336,877.3493,5.088665068
1824 JP,2018-02-08,-0.073872758,2417.0702,9.507939465
1860 JP,2018-02-13,-0.029563854,2348.9918,5.22570621
1861 JP,2018-02-09,-0.05850671,1243.7868,8.004785596
1878 JP,2018-01-29,-0.011361729,13856.818,75.5833143
1881 JP,2018-02-12,0.015659761,2541.7768,3.785603146
1893 JP,2018-02-09,-0.020356686,2021.1509,8.595310412
1911 JP,2018-01-30,-0.009157463,3184.687,7.845363656
192080 KS,2018-02-08,0.03468398,976.6109,8.024707548
1925 JP,2018-02-09,0.012171338,24217.347,55.16762179
1928 JP,2018-03-09,0.003418018,11743.5062,68.31240468
192820 KS,2018-02-14,-0.056460239,1097.6945,11.09506419
1942 JP,2018-01-31,-0.003183487,2258.2468,6.318842453
1944 JP,2018-01-31,-0.002072977,3728.2221,5.918837048
1951 JP,2018-02-07,0.04752196,2811.7265,12.18248886
1959 JP,2018-01-31,0.002945977,3694.138,6.757142942
1963 JP,2018-02-08,-0.003084737,5410.8405,42.0353054
2002 JP,2018-01-31,0.020473477,6099.463,13.93755496
2002 TT,2018-03-29,-0.018257261,12634.973,15.61582049
2027 TT,2018-03-20,0.104523646,924.1295,14.81949808
204320 KS,2018-02-07,-0.108135516,2488.0249,16.63522354
2049 TT,2018-03-22,0.081596321,3700.8256,31.68089353
2104 TT,2018-03-29,0.035584416,1035.7767,4.734764846
2105 TT,2018-04-17,-0.145608108,5236.4554,7.711050779
2120 JP,2018-02-14,-0.033522895,960.7699,5.502234081
2121 JP,2018-02-15,-0.062393082,3354.3167,25.72091963
2127 JP,2018-01-31,0.059970355,4672.3417,22.12780236
2146 JP,2018-02-09,0.016099035,1189.6149,7.223266438
2154 JP,2018-02-09,-0.011375647,536.5022,3.059585767
2157 JP,2018-01-15,0.0526295,1006.1848,5.293363252
2170 JP,2018-02-15,-0.059034327,909.4026,7.232034839
2175 JP,2018-01-31,-0.004334803,1420.212,6.762684086
2181 JP,2018-02-15,-0.039625979,5746.156,27.26971242
2201 JP,2018-02-09,0,2582.8396,11.7712768
2206 JP,2018-05-15,-0.075231281,3768.7527,12.11339427
2212 JP,2018-02-15,0.033850091,4278.0763,11.26283602
2222 JP,2018-02-02,-0.000475357,1956.9889,5.090610252
2229 JP,2018-02-02,-0.02610169,4715.9075,15.98446986
2231 TT,2018-03-26,-0.000169794,1398.9627,14.83555072
2264 JP,2018-02-07,0,2124.4177,9.387882136
2267 JP,2018-01-30,0.030416407,14612.0405,22.78237643
2269 JP,2018-02-08,-0.021349188,11954.9514,33.25555981
2270 JP,2018-02-07,-0.021903321,1861.4492,4.333534271
2281 JP,2018-02-05,0,1608.0331,7.211538485
2282 JP,2018-02-02,-0.020918852,5157.8233,31.17999693
2301 TT,2018-02-28,0.090005233,3354.9406,9.012232225
2303 TT,2018-01-25,-0.023909986,6241.0804,17.33127747
2308 TT,2018-03-09,-0.032222085,12028.9515,26.19289846
2313 TT,2018-03-13,-0.025647668,1342.9022,23.62044152
2317 JP,2018-02-02,0.096726745,995.3144,3.730705075
2317 TT,2018-03-31,-0.064851882,52682.6979,134.370382
2324 TT,2018-03-20,-0.034993271,3174.3351,6.948143706
2326 JP,2018-01-31,-0.117058125,573.9949,4.198945905
2327 JP,2018-01-31,0.003500312,2843.515,4.59439358
2327 TT,2018-02-23,0.209272376,3915.9642,79.80153287
2330 TT,2018-01-19,0.002120673,218415.6852,188.5192808
2331 JP,2018-01-31,-0.082966252,5514.417,10.5566512
2337 JP,2018-01-15,-0.027009175,2085.3296,6.542668689
2337 TT,2018-01-31,0.031668476,2826.7885,41.10916154
2344 TT,2018-02-02,0.01164557,3176.1819,28.65903689
2345 TT,2018-03-30,-0.064819566,1872.9152,22.67608067
2347 TT,2018-03-19,0.001438504,2409.8984,5.723461361
2353 TT,2018-03-22,0.041901692,2833.4116,41.42282601
2354 TT,2018-03-31,-0.054270351,3867.8468,8.242258497
2356 TT,2018-03-27,-0.048682448,2852.7771,5.72904967
2357 TT,2018-02-12,0.00657777,6843.3808,15.36718888
2360 TT,2018-02-23,0.007437458,2238.2496,15.45464637
2362 JP,2018-02-09,0,835.0743,8.228179349
2371 JP,2018-02-06,0.001287941,3485.6899,17.36901985
2376 TT,2018-03-21,0.11216566,1454.2615,22.85110732
2377 TT,2018-03-28,0.064587055,2835.4187,31.28695559
2379 JP,2018-01-12,-0.046826433,1703.8168,11.94873289
2379 TT,2018-01-31,-0.015807204,2022.2061,6.130080243
2382 TT,2018-03-26,-0.08498528,7987.4338,10.6365859
2383 TT,2018-03-20,-0.096463342,1151.0909,9.027397669
2395 TT,2018-03-02,-0.034393121,5081.3139,6.290461799
2408 TT,2018-01-17,0.013754411,8518.5039,37.67218498
240810 KS,2018-02-08,0.000543419,1305.2762,10.55049173
2409 TT,2018-02-07,-0.016725352,4369.7286,43.22798472
2412 JP,2018-02-02,-0.050210844,2227.3292,4.071567273
2412 TT,2018-01-11,0.007916089,28442.9221,31.65769219
2413 JP,2018-01-29,0.014122675,11407.3033,28.63047282
241560 KS,2018-02-08,0.05547262,3191.6204,7.005616713
2427 JP,2018-02-15,-0.06830942,1797.4182,22.70900072
243070 KS,2018-02-12,0,595.2843,7.149367561
2432 JP,2018-02-09,-0.021615693,3045.8964,39.15976542
2433 JP,2018-02-06,-0.000679595,5758.6637,8.962443994
2439 TT,2018-02-28,-0.149498151,1314.5278,26.33501498
2448 TT,2018-03-15,-0.067844926,1782.2451,47.28089682
2449 TT,2018-03-29,0.021113244,1300.175,6.27776079
2454 TT,2018-02-01,-0.032797658,16204.809,54.30545839
2456 TT,2018-02-23,0.038896681,736.6224,10.76264923
2458 TT,2018-02-06,-0.008247882,634.0153,4.806173752
2474 TT,2018-03-16,0.00191283,9577.3058,82.22955383
2484 JP,2018-03-30,0.009612606,921.8454,3.216524064
2492 JP,2018-02-15,-0.304060434,956.0543,4.0365093
2498 TT,2018-03-26,0.412329864,1776.292,12.88693357
2501 JP,2018-02-16,-0.2202345,2363.5335,8.334487353
2502 JP,2018-02-16,0.027314041,24723.2592,82.85092649
2503 JP,2018-02-15,0.239574143,21720.8407,63.23501542
251270 KS,2018-02-07,-0.166138936,12050.5382,42.59176529
2531 JP,2018-01-31,0,2533.5252,7.456741757
253450 KS,2018-02-08,0.053525179,1841.9924,26.72406342
2542 TT,2018-03-22,0.068219634,1805.2792,3.454836641
2579 JP,2018-02-14,0.034965735,7058.2205,24.77975925
2587 JP,2018-02-16,0.019604026,14468.0821,24.67587835
2593 JP,2018-03-02,-0.077690869,3733.5394,7.889678214
2603 TT,2018-03-23,-0.052672347,2117.9188,10.40754603
2607 JP,2018-02-07,-0.00635049,2425.3794,5.884221031
